id,date,state_name,state_code,airport,freight
2598,01-07-2023,Uttar Pradesh,9,Lucknow,244
2599,01-07-2023,Assam,18,Guwahati,0
2600,01-07-2023,Rajasthan,8,Jaipur,59
2601,01-07-2023,Kerala,32,Trivandrum,1329
2602,01-07-2023,Karnataka,29,Mangalore,124
2603,01-07-2023,Delhi,7,Delhi,50955
2604,01-07-2023,Maharashtra,27,Mumbai,46204
2605,01-07-2023,Karnataka,29,Bangalore,21629
2606,01-07-2023,Telangana,36,Hyderabad,6139
2607,01-07-2023,Kerala,32,Cochin,3664
2608,01-07-2023,Maharashtra,27,Nagpur,0
2609,01-07-2023,Kerala,32,Kannur,261
2610,01-07-2023,Maharashtra,27,Shirdi,0
2611,01-07-2023,Goa,30,Goa,0
2612,01-07-2023,Maharashtra,27,Pune,0
2613,01-07-2023,Bihar,10,Patna,0
2614,01-07-2023,Punjab,3,Chandigarh,0
2615,01-07-2023,Madhya Pradesh,23,Indore,0
2616,01-07-2023,West Bengal,19,Bagdogra,0
2617,01-07-2023,Andhra Pradesh,28,Visakhapatnam,0
2618,01-07-2023,Gujarat,24,Surat,0
2619,01-07-2023,Tamil Nadu,33,Madurai,80
2620,01-07-2023,Maharashtra,27,Aurangabad,0
2621,01-07-2023,Bihar,10,Gaya,0
2622,01-06-2022,West Bengal,19,Kolkata,3307
2623,01-06-2022,Tamil Nadu,33,Chennai,22969
2624,01-06-2022,Goa,30,Goa,220
2625,01-06-2022,Jammu and Kashmir,1,Srinagar,12
2626,01-06-2022,Odisha,21,Bhubaneswar,0
2627,01-06-2022,Uttar Pradesh,9,Varanasi,39
2628,01-06-2022,Kerala,32,Calicut,1164
2629,01-06-2022,Punjab,3,Amritsar,128
2630,01-06-2022,Tamil Nadu,33,Coimbatore,100
2631,01-06-2022,Manipur,14,Imphal,0
2632,01-06-2022,Andaman and Nicobar Islands,35,Portblair,0
2633,01-06-2022,Andhra Pradesh,28,Vijayawada,0
2634,01-06-2022,Andhra Pradesh,28,Tirupati,0
2635,01-06-2022,Tamil Nadu,33,Trichy,513
2636,01-06-2022,Uttar Pradesh,9,Kushinagar,0
2637,01-06-2022,Gujarat,24,Ahmedabad,3824
2638,01-06-2022,Uttar Pradesh,9,Lucknow,397
2639,01-06-2022,Assam,18,Guwahati,0
2640,01-06-2022,Rajasthan,8,Jaipur,43
2641,01-06-2022,Kerala,32,Trivandrum,1176
2642,01-06-2022,Karnataka,29,Mangalore,143
2643,01-06-2022,Delhi,7,Delhi,44599
2644,01-06-2022,Maharashtra,27,Mumbai,47652
2645,01-06-2022,Karnataka,29,Bangalore,21229
2646,01-06-2022,Telangana,36,Hyderabad,6534
2647,01-06-2022,Kerala,32,Cochin,3537
2648,01-06-2022,Maharashtra,27,Nagpur,29
2649,01-06-2022,Kerala,32,Kannur,338
2650,01-06-2022,Maharashtra,27,Shirdi,0
2651,01-06-2022,Maharashtra,27,Pune,2
2652,01-06-2022,Bihar,10,Patna,0
2653,01-06-2022,Punjab,3,Chandigarh,0
2654,01-06-2022,West Bengal,19,Bagdogra,0
2655,01-06-2022,Madhya Pradesh,23,Indore,0
2656,01-06-2022,Andhra Pradesh,28,Visakhapatnam,0
2657,01-06-2022,Gujarat,24,Surat,0
2658,01-06-2022,Tamil Nadu,33,Madurai,196
2659,01-06-2022,Maharashtra,27,Aurangabad,0
2660,01-06-2022,Bihar,10,Gaya,0
2661,01-06-2023,Tamil Nadu,33,Chennai,20677
2662,01-06-2023,West Bengal,19,Kolkata,3299
2663,01-06-2023,Goa,30,Goa,160
2664,01-06-2023,Jammu and Kashmir,1,Srinagar,0
2665,01-06-2023,Odisha,21,Bhubaneswar,0
2666,01-06-2023,Kerala,32,Calicut,1289
2667,01-06-2023,Tamil Nadu,33,Coimbatore,68
2668,01-06-2023,Uttar Pradesh,9,Varanasi,89
2669,01-06-2023,Punjab,3,Amritsar,114
2670,01-06-2023,Tamil Nadu,33,Trichy,494
2671,01-06-2023,Andaman and Nicobar Islands,35,Portblair,0
2672,01-06-2023,Manipur,14,Imphal,0
2673,01-06-2023,Andhra Pradesh,28,Vijayawada,0
2674,01-06-2023,Andhra Pradesh,28,Tirupati,0
2675,01-06-2023,Uttar Pradesh,9,Kushinagar,0
2676,01-06-2023,Gujarat,24,Ahmedabad,3575
2677,01-06-2023,Uttar Pradesh,9,Lucknow,421
2678,01-06-2023,Assam,18,Guwahati,0
2679,01-06-2023,Rajasthan,8,Jaipur,158
2680,01-06-2023,Kerala,32,Trivandrum,1208
2681,01-06-2023,Karnataka,29,Mangalore,157
2682,01-06-2023,Delhi,7,Delhi,48642
2683,01-06-2023,Maharashtra,27,Mumbai,49550
2684,01-06-2023,Karnataka,29,Bangalore,21778
2685,01-06-2023,Telangana,36,Hyderabad,6916
2686,01-06-2023,Kerala,32,Cochin,3458
2687,01-06-2023,Maharashtra,27,Nagpur,6
2688,01-06-2023,Kerala,32,Kannur,246
2689,01-06-2023,Maharashtra,27,Shirdi,0
2690,01-06-2023,Goa,30,Goa,0
2691,01-06-2023,Maharashtra,27,Pune,0
2692,01-06-2023,Bihar,10,Patna,0
2693,01-06-2023,Punjab,3,Chandigarh,0
2694,01-06-2023,Madhya Pradesh,23,Indore,0
2695,01-06-2023,West Bengal,19,Bagdogra,0
2696,01-06-2023,Andhra Pradesh,28,Visakhapatnam,0
2697,01-06-2023,Gujarat,24,Surat,0
2698,01-06-2023,Tamil Nadu,33,Madurai,64
2699,01-06-2023,Maharashtra,27,Aurangabad,0
2700,01-06-2023,Bihar,10,Gaya,0
2701,01-03-2023,West Bengal,19,Kolkata,4618
2702,01-03-2023,Tamil Nadu,33,Chennai,24588
2703,01-03-2023,Goa,30,Goa,319
2704,01-03-2023,Jammu and Kashmir,1,Srinagar,0
2705,01-03-2023,Odisha,21,Bhubaneswar,0
2706,01-03-2023,Uttar Pradesh,9,Varanasi,33
2707,01-03-2023,Kerala,32,Calicut,1520
2708,01-03-2023,Punjab,3,Amritsar,92
2709,01-03-2023,Tamil Nadu,33,Coimbatore,68
2710,01-03-2023,Manipur,14,Imphal,0
2711,01-03-2023,Andaman and Nicobar Islands,35,Portblair,0
2712,01-03-2023,Andhra Pradesh,28,Vijayawada,0
2713,01-03-2023,Andhra Pradesh,28,Tirupati,0
2714,01-03-2023,Tamil Nadu,33,Trichy,473
2715,01-03-2023,Uttar Pradesh,9,Kushinagar,0
2716,01-03-2023,Gujarat,24,Ahmedabad,4039
2717,01-03-2023,Uttar Pradesh,9,Lucknow,380
2718,01-03-2023,Assam,18,Guwahati,0
2719,01-03-2023,Rajasthan,8,Jaipur,90
2720,01-03-2023,Kerala,32,Trivandrum,1390
2721,01-03-2023,Karnataka,29,Mangalore,158
2722,01-03-2023,Delhi,7,Delhi,52244
2723,01-03-2023,Maharashtra,27,Mumbai,50141
2724,01-03-2023,Karnataka,29,Bangalore,23416
2725,01-03-2023,Telangana,36,Hyderabad,7134
2726,01-03-2023,Kerala,32,Cochin,3792
2727,01-03-2023,Maharashtra,27,Nagpur,4
2728,01-03-2023,Kerala,32,Kannur,377
2729,01-03-2023,Maharashtra,27,Shirdi,0
2730,01-03-2023,Goa,30,Goa,0
2731,01-03-2023,Maharashtra,27,Pune,0
2732,01-03-2023,Bihar,10,Patna,0
2733,01-03-2023,Punjab,3,Chandigarh,0
2734,01-03-2023,West Bengal,19,Bagdogra,0
2735,01-03-2023,Madhya Pradesh,23,Indore,0
2736,01-03-2023,Andhra Pradesh,28,Visakhapatnam,0
2737,01-03-2023,Gujarat,24,Surat,0
2738,01-03-2023,Tamil Nadu,33,Madurai,51
2739,01-03-2023,Maharashtra,27,Aurangabad,0
2740,01-03-2023,Bihar,10,Gaya,0
2741,01-05-2023,Tamil Nadu,33,Chennai,21511
2742,01-05-2023,West Bengal,19,Kolkata,3198
2743,01-05-2023,Goa,30,Goa,204
2744,01-05-2023,Jammu and Kashmir,1,Srinagar,0
2745,01-05-2023,Odisha,21,Bhubaneswar,0
2746,01-05-2023,Kerala,32,Calicut,1512
2747,01-05-2023,Tamil Nadu,33,Coimbatore,75
2748,01-05-2023,Uttar Pradesh,9,Varanasi,41
2749,01-05-2023,Punjab,3,Amritsar,54
2750,01-05-2023,Tamil Nadu,33,Trichy,556
2751,01-05-2023,Andaman and Nicobar Islands,35,Portblair,0
2752,01-05-2023,Manipur,14,Imphal,0
2753,01-05-2023,Andhra Pradesh,28,Vijayawada,0
2754,01-05-2023,Andhra Pradesh,28,Tirupati,0
2755,01-05-2023,Uttar Pradesh,9,Kushinagar,0
2756,01-05-2023,Gujarat,24,Ahmedabad,3783
2757,01-05-2023,Uttar Pradesh,9,Lucknow,264
2758,01-05-2023,Assam,18,Guwahati,0
2759,01-05-2023,Rajasthan,8,Jaipur,125
2760,01-05-2023,Kerala,32,Trivandrum,1447
2761,01-05-2023,Karnataka,29,Mangalore,142
2762,01-05-2023,Delhi,7,Delhi,47600
2763,01-05-2023,Maharashtra,27,Mumbai,49230
2764,01-05-2023,Karnataka,29,Bangalore,20545
2765,01-05-2023,Telangana,36,Hyderabad,6275
2766,01-05-2023,Kerala,32,Cochin,3927
2767,01-05-2023,Maharashtra,27,Nagpur,0
2768,01-05-2023,Kerala,32,Kannur,304
2769,01-05-2023,Maharashtra,27,Shirdi,0
2770,01-05-2023,Goa,30,Goa,0
2771,01-05-2023,Maharashtra,27,Pune,0
2772,01-05-2023,Bihar,10,Patna,0
2773,01-05-2023,Punjab,3,Chandigarh,0
2774,01-05-2023,Madhya Pradesh,23,Indore,0
2775,01-05-2023,West Bengal,19,Bagdogra,0
2776,01-05-2023,Andhra Pradesh,28,Visakhapatnam,0
2777,01-05-2023,Gujarat,24,Surat,0
2778,01-05-2023,Tamil Nadu,33,Madurai,51
2779,01-05-2023,Maharashtra,27,Aurangabad,0
2780,01-05-2023,Bihar,10,Gaya,0
2781,01-11-2022,West Bengal,19,Kolkata,3591
2782,01-11-2022,Tamil Nadu,33,Chennai,20005
2783,01-11-2022,Goa,30,Goa,162
2784,01-11-2022,Jammu and Kashmir,1,Srinagar,0
2785,01-11-2022,Odisha,21,Bhubaneswar,0
2786,01-11-2022,Uttar Pradesh,9,Varanasi,83
2787,01-11-2022,Kerala,32,Calicut,1254
2788,01-11-2022,Punjab,3,Amritsar,147
2789,01-11-2022,Tamil Nadu,33,Coimbatore,57
2790,01-11-2022,Manipur,14,Imphal,0
2791,01-11-2022,Andaman and Nicobar Islands,35,Portblair,0
2792,01-11-2022,Andhra Pradesh,28,Vijayawada,0
2793,01-11-2022,Andhra Pradesh,28,Tirupati,0
2794,01-11-2022,Tamil Nadu,33,Trichy,529
2795,01-11-2022,Uttar Pradesh,9,Kushinagar,0
2796,01-11-2022,Gujarat,24,Ahmedabad,3692
2797,01-11-2022,Uttar Pradesh,9,Lucknow,252
2798,01-11-2022,Assam,18,Guwahati,0
2799,01-11-2022,Rajasthan,8,Jaipur,79
2800,01-11-2022,Kerala,32,Trivandrum,1250
2801,01-11-2022,Karnataka,29,Mangalore,142
2802,01-11-2022,Delhi,7,Delhi,44187
2803,01-11-2022,Maharashtra,27,Mumbai,44015
2804,01-11-2022,Karnataka,29,Bangalore,20770
2805,01-11-2022,Telangana,36,Hyderabad,6247
2806,01-11-2022,Kerala,32,Cochin,2965
2807,01-11-2022,Maharashtra,27,Nagpur,8
2808,01-11-2022,Kerala,32,Kannur,198
2809,01-11-2022,Maharashtra,27,Shirdi,0
2810,01-11-2022,Maharashtra,27,Pune,15
2811,01-11-2022,Bihar,10,Patna,0
2812,01-11-2022,Punjab,3,Chandigarh,0
2813,01-11-2022,West Bengal,19,Bagdogra,0
2814,01-11-2022,Madhya Pradesh,23,Indore,0
2815,01-11-2022,Andhra Pradesh,28,Visakhapatnam,0
2816,01-11-2022,Gujarat,24,Surat,0
2817,01-11-2022,Tamil Nadu,33,Madurai,65
2818,01-11-2022,Maharashtra,27,Aurangabad,0
2819,01-11-2022,Bihar,10,Gaya,0
2820,01-10-2022,West Bengal,19,Kolkata,3140
2821,01-10-2022,Tamil Nadu,33,Chennai,19974
2822,01-10-2022,Goa,30,Goa,134
2823,01-10-2022,Jammu and Kashmir,1,Srinagar,0
2824,01-10-2022,Odisha,21,Bhubaneswar,0
2825,01-10-2022,Uttar Pradesh,9,Varanasi,92
2826,01-10-2022,Kerala,32,Calicut,894
2827,01-10-2022,Punjab,3,Amritsar,102
2828,01-10-2022,Tamil Nadu,33,Coimbatore,72
2829,01-10-2022,Manipur,14,Imphal,0
2830,01-10-2022,Andaman and Nicobar Islands,35,Portblair,0
2831,01-10-2022,Andhra Pradesh,28,Vijayawada,0
2832,01-10-2022,Andhra Pradesh,28,Tirupati,0
2833,01-10-2022,Tamil Nadu,33,Trichy,582
2834,01-10-2022,Uttar Pradesh,9,Kushinagar,0
2835,01-10-2022,Gujarat,24,Ahmedabad,3728
2836,01-10-2022,Uttar Pradesh,9,Lucknow,262
2837,01-10-2022,Assam,18,Guwahati,0
2838,01-10-2022,Rajasthan,8,Jaipur,76
2839,01-10-2022,Kerala,32,Trivandrum,1354
2840,01-10-2022,Karnataka,29,Mangalore,143
2841,01-10-2022,Delhi,7,Delhi,44408
2842,01-10-2022,Maharashtra,27,Mumbai,43825
2843,01-10-2022,Karnataka,29,Bangalore,20843
2844,01-10-2022,Telangana,36,Hyderabad,5785
2845,01-10-2022,Kerala,32,Cochin,3639
2846,01-10-2022,Maharashtra,27,Nagpur,26
2847,01-10-2022,Kerala,32,Kannur,302
2848,01-10-2022,Maharashtra,27,Shirdi,0
2849,01-10-2022,Maharashtra,27,Pune,5
2850,01-10-2022,Bihar,10,Patna,0
2851,01-10-2022,Punjab,3,Chandigarh,0
2852,01-10-2022,West Bengal,19,Bagdogra,0
2853,01-10-2022,Madhya Pradesh,23,Indore,0
2854,01-10-2022,Andhra Pradesh,28,Visakhapatnam,0
2855,01-10-2022,Gujarat,24,Surat,0
2856,01-10-2022,Tamil Nadu,33,Madurai,96
2857,01-10-2022,Maharashtra,27,Aurangabad,0
2858,01-10-2022,Bihar,10,Gaya,0
2859,01-09-2022,West Bengal,19,Kolkata,3759
2860,01-09-2022,Tamil Nadu,33,Chennai,22130
2861,01-09-2022,Goa,30,Goa,177
2862,01-09-2022,Jammu and Kashmir,1,Srinagar,0
2863,01-09-2022,Odisha,21,Bhubaneswar,0
2864,01-09-2022,Uttar Pradesh,9,Varanasi,86
2865,01-09-2022,Kerala,32,Calicut,1004
2866,01-09-2022,Punjab,3,Amritsar,67
2867,01-09-2022,Tamil Nadu,33,Coimbatore,66
2868,01-09-2022,Manipur,14,Imphal,0
2869,01-09-2022,Andaman and Nicobar Islands,35,Portblair,0
2870,01-09-2022,Andhra Pradesh,28,Vijayawada,0
2871,01-09-2022,Andhra Pradesh,28,Tirupati,0
2872,01-09-2022,Tamil Nadu,33,Trichy,551
2873,01-09-2022,Uttar Pradesh,9,Kushinagar,0
2874,01-09-2022,Gujarat,24,Ahmedabad,3909
2875,01-09-2022,Uttar Pradesh,9,Lucknow,287
2876,01-09-2022,Assam,18,Guwahati,0
2877,01-09-2022,Rajasthan,8,Jaipur,117
2878,01-09-2022,Kerala,32,Trivandrum,1394
2879,01-09-2022,Karnataka,29,Mangalore,248
2880,01-09-2022,Delhi,7,Delhi,49355
2881,01-09-2022,Maharashtra,27,Mumbai,45008
2882,01-09-2022,Karnataka,29,Bangalore,22664
2883,01-09-2022,Telangana,36,Hyderabad,6006
2884,01-09-2022,Kerala,32,Cochin,4052
2885,01-09-2022,Maharashtra,27,Nagpur,36
2886,01-09-2022,Kerala,32,Kannur,366
2887,01-09-2022,Maharashtra,27,Shirdi,0
2888,01-09-2022,Maharashtra,27,Pune,4
2889,01-09-2022,Bihar,10,Patna,0
2890,01-09-2022,Punjab,3,Chandigarh,0
2891,01-09-2022,West Bengal,19,Bagdogra,0
2892,01-09-2022,Madhya Pradesh,23,Indore,0
2893,01-09-2022,Andhra Pradesh,28,Visakhapatnam,0
2894,01-09-2022,Gujarat,24,Surat,0
2895,01-09-2022,Tamil Nadu,33,Madurai,109
2896,01-09-2022,Maharashtra,27,Aurangabad,0
2897,01-09-2022,Bihar,10,Gaya,0
2898,01-08-2023,Tamil Nadu,33,Chennai,20468
2899,01-08-2023,West Bengal,19,Kolkata,3962
2900,01-08-2023,Goa,30,Goa,66
2901,01-08-2023,Jammu and Kashmir,1,Srinagar,0
2902,01-08-2023,Odisha,21,Bhubaneswar,0
2903,01-08-2023,Kerala,32,Calicut,1592
2904,01-08-2023,Tamil Nadu,33,Coimbatore,74
2905,01-08-2023,Uttar Pradesh,9,Varanasi,91
2906,01-08-2023,Punjab,3,Amritsar,83
2907,01-08-2023,Tamil Nadu,33,Trichy,599
2908,01-08-2023,Andaman and Nicobar Islands,35,Portblair,0
2909,01-08-2023,Manipur,14,Imphal,0
2910,01-08-2023,Andhra Pradesh,28,Vijayawada,0
2911,01-08-2023,Andhra Pradesh,28,Tirupati,0
2912,01-08-2023,Uttar Pradesh,9,Kushinagar,0
2913,01-08-2023,Gujarat,24,Ahmedabad,3592
2914,01-08-2023,Uttar Pradesh,9,Lucknow,325
2915,01-08-2023,Assam,18,Guwahati,0
2916,01-08-2023,Rajasthan,8,Jaipur,126
2917,01-08-2023,Kerala,32,Trivandrum,1527
2918,01-08-2023,Karnataka,29,Mangalore,171
2919,01-08-2023,Delhi,7,Delhi,53562
2920,01-08-2023,Maharashtra,27,Mumbai,45952
2921,01-08-2023,Karnataka,29,Bangalore,21423
2922,01-08-2023,Telangana,36,Hyderabad,6571
2923,01-08-2023,Kerala,32,Cochin,4362
2924,01-08-2023,Maharashtra,27,Nagpur,25
2925,01-08-2023,Kerala,32,Kannur,345
2926,01-08-2023,Maharashtra,27,Shirdi,0
2927,01-08-2023,Goa,30,Goa,0
2928,01-08-2023,Maharashtra,27,Pune,0
2929,01-08-2023,Bihar,10,Patna,0
2930,01-08-2023,Chandigarh,4,Chandigarh,0
2931,01-08-2023,Punjab,3,Chandigarh,0
2932,01-08-2023,Madhya Pradesh,23,Indore,0
2933,01-08-2023,West Bengal,19,Bagdogra,0
2934,01-08-2023,Andhra Pradesh,28,Visakhapatnam,0
2935,01-08-2023,Gujarat,24,Surat,0
2936,01-08-2023,Tamil Nadu,33,Madurai,104
2937,01-08-2023,Maharashtra,27,Aurangabad,0
2938,01-08-2023,Bihar,10,Gaya,0
2939,01-12-2023,Tamil Nadu,33,Chennai,21062
2940,01-12-2023,West Bengal,19,Kolkata,4025
2941,01-12-2023,Goa,30,Goa,146
2942,01-12-2023,Jammu and Kashmir,1,Srinagar,10
2943,01-12-2023,Odisha,21,Bhubaneswar,0
2944,01-12-2023,Kerala,32,Calicut,1501
2945,01-12-2023,Tamil Nadu,33,Coimbatore,60
2946,01-12-2023,Uttar Pradesh,9,Varanasi,94
2947,01-12-2023,Punjab,3,Amritsar,116
2948,01-12-2023,Tamil Nadu,33,Trichy,542
2949,01-12-2023,Andaman and Nicobar Islands,35,Portblair,0
2950,01-12-2023,Manipur,14,Imphal,0
2951,01-12-2023,Andhra Pradesh,28,Vijayawada,0
2952,01-12-2023,Andhra Pradesh,28,Tirupati,0
2953,01-12-2023,Uttar Pradesh,9,Kushinagar,0
2954,01-12-2023,Gujarat,24,Ahmedabad,3956
2955,01-12-2023,Uttar Pradesh,9,Lucknow,322
2956,01-12-2023,Assam,18,Guwahati,0
2957,01-12-2023,Rajasthan,8,Jaipur,108
2958,01-12-2023,Kerala,32,Trivandrum,919
2959,01-12-2023,Karnataka,29,Mangalore,132
2960,01-12-2023,Delhi,7,Delhi,54573
2961,01-12-2023,Maharashtra,27,Mumbai,51760
2962,01-12-2023,Karnataka,29,Bangalore,22352
2963,01-12-2023,Telangana,36,Hyderabad,6674
2964,01-12-2023,Kerala,32,Cochin,3750
2965,01-12-2023,Maharashtra,27,Nagpur,6
2966,01-12-2023,Kerala,32,Kannur,199
2967,01-12-2023,Maharashtra,27,Shirdi,0
2968,01-12-2023,Goa,30,Goa,171
2969,01-12-2023,Maharashtra,27,Pune,0
2970,01-12-2023,Bihar,10,Patna,0
2971,01-12-2023,Chandigarh,4,Chandigarh,0
2972,01-12-2023,Punjab,3,Chandigarh,0
2973,01-12-2023,Madhya Pradesh,23,Indore,0
2974,01-12-2023,West Bengal,19,Bagdogra,0
2975,01-12-2023,Andhra Pradesh,28,Visakhapatnam,0
2976,01-12-2023,Gujarat,24,Surat,0
2977,01-12-2023,Tamil Nadu,33,Madurai,128
2978,01-12-2023,Maharashtra,27,Aurangabad,0
2979,01-12-2023,Bihar,10,Gaya,0
2980,01-11-2023,Tamil Nadu,33,Chennai,20429
2981,01-11-2023,West Bengal,19,Kolkata,4095
2982,01-11-2023,Goa,30,Goa,157
2983,01-11-2023,Jammu and Kashmir,1,Srinagar,0
2984,01-11-2023,Odisha,21,Bhubaneswar,17
2985,01-11-2023,Kerala,32,Calicut,1357
2986,01-11-2023,Tamil Nadu,33,Coimbatore,75
2987,01-11-2023,Uttar Pradesh,9,Varanasi,124
2988,01-11-2023,Punjab,3,Amritsar,154
2989,01-11-2023,Tamil Nadu,33,Trichy,535
2990,01-11-2023,Andaman and Nicobar Islands,35,Portblair,0
2991,01-11-2023,Manipur,14,Imphal,0
2992,01-11-2023,Andhra Pradesh,28,Vijayawada,0
2993,01-11-2023,Andhra Pradesh,28,Tirupati,0
2994,01-11-2023,Uttar Pradesh,9,Kushinagar,0
2995,01-11-2023,Gujarat,24,Ahmedabad,3374
2996,01-11-2023,Uttar Pradesh,9,Lucknow,318
2997,01-11-2023,Assam,18,Guwahati,0
2998,01-11-2023,Rajasthan,8,Jaipur,102
2999,01-11-2023,Kerala,32,Trivandrum,1110
3000,01-11-2023,Karnataka,29,Mangalore,122
3001,01-11-2023,Delhi,7,Delhi,49624
3002,01-11-2023,Maharashtra,27,Mumbai,44198
3003,01-11-2023,Karnataka,29,Bangalore,21214
3004,01-11-2023,Telangana,36,Hyderabad,5805
3005,01-11-2023,Kerala,32,Cochin,3487
3006,01-11-2023,Maharashtra,27,Nagpur,7
3007,01-11-2023,Kerala,32,Kannur,215
3008,01-11-2023,Maharashtra,27,Shirdi,0
3009,01-11-2023,Goa,30,Goa,146
3010,01-11-2023,Maharashtra,27,Pune,0
3011,01-11-2023,Bihar,10,Patna,0
3012,01-11-2023,Chandigarh,4,Chandigarh,0
3013,01-11-2023,Punjab,3,Chandigarh,0
3014,01-11-2023,Madhya Pradesh,23,Indore,0
3015,01-11-2023,West Bengal,19,Bagdogra,0
3016,01-11-2023,Andhra Pradesh,28,Visakhapatnam,0
3017,01-11-2023,Gujarat,24,Surat,0
3018,01-11-2023,Tamil Nadu,33,Madurai,390
3019,01-11-2023,Maharashtra,27,Aurangabad,0
3020,01-11-2023,Bihar,10,Gaya,0
3021,01-10-2023,Tamil Nadu,33,Chennai,20862
3022,01-10-2023,West Bengal,19,Kolkata,4274
3023,01-10-2023,Goa,30,Goa,89
3024,01-10-2023,Jammu and Kashmir,1,Srinagar,0
3025,01-10-2023,Odisha,21,Bhubaneswar,0
3026,01-10-2023,Kerala,32,Calicut,1489
3027,01-10-2023,Tamil Nadu,33,Coimbatore,85
3028,01-10-2023,Uttar Pradesh,9,Varanasi,67
3029,01-10-2023,Punjab,3,Amritsar,157
3030,01-10-2023,Tamil Nadu,33,Trichy,560
3031,01-10-2023,Andaman and Nicobar Islands,35,Portblair,0
3032,01-10-2023,Manipur,14,Imphal,0
3033,01-10-2023,Andhra Pradesh,28,Vijayawada,0
3034,01-10-2023,Andhra Pradesh,28,Tirupati,0
3035,01-10-2023,Uttar Pradesh,9,Kushinagar,0
3036,01-10-2023,Gujarat,24,Ahmedabad,4269
3037,01-10-2023,Uttar Pradesh,9,Lucknow,363
3038,01-10-2023,Assam,18,Guwahati,0
3039,01-10-2023,Rajasthan,8,Jaipur,65
3040,01-10-2023,Kerala,32,Trivandrum,1383
3041,01-10-2023,Karnataka,29,Mangalore,173
3042,01-10-2023,Delhi,7,Delhi,56026
3043,01-10-2023,Maharashtra,27,Mumbai,48653
3044,01-10-2023,Karnataka,29,Bangalore,21587
3045,01-10-2023,Telangana,36,Hyderabad,7095
3046,01-10-2023,Kerala,32,Cochin,4041
3047,01-10-2023,Maharashtra,27,Nagpur,12
3048,01-10-2023,Kerala,32,Kannur,263
3049,01-10-2023,Maharashtra,27,Shirdi,0
3050,01-10-2023,Goa,30,Goa,148
3051,01-10-2023,Maharashtra,27,Pune,0
3052,01-10-2023,Bihar,10,Patna,0
3053,01-10-2023,Chandigarh,4,Chandigarh,0
3054,01-10-2023,Punjab,3,Chandigarh,0
3055,01-10-2023,Madhya Pradesh,23,Indore,0
3056,01-10-2023,West Bengal,19,Bagdogra,0
3057,01-10-2023,Andhra Pradesh,28,Visakhapatnam,0
3058,01-10-2023,Gujarat,24,Surat,0
3059,01-10-2023,Tamil Nadu,33,Madurai,181
3060,01-10-2023,Maharashtra,27,Aurangabad,0
3061,01-10-2023,Bihar,10,Gaya,0
3062,01-09-2023,Tamil Nadu,33,Chennai,20889
3063,01-09-2023,West Bengal,19,Kolkata,4188
3064,01-09-2023,Goa,30,Goa,42
3065,01-09-2023,Jammu and Kashmir,1,Srinagar,0
3066,01-09-2023,Odisha,21,Bhubaneswar,0
3067,01-09-2023,Kerala,32,Calicut,1515
3068,01-09-2023,Tamil Nadu,33,Coimbatore,95
3069,01-09-2023,Uttar Pradesh,9,Varanasi,99
3070,01-09-2023,Punjab,3,Amritsar,117
3071,01-09-2023,Tamil Nadu,33,Trichy,529
3072,01-09-2023,Andaman and Nicobar Islands,35,Portblair,0
3073,01-09-2023,Manipur,14,Imphal,0
3074,01-09-2023,Andhra Pradesh,28,Vijayawada,0
3075,01-09-2023,Andhra Pradesh,28,Tirupati,0
3076,01-09-2023,Uttar Pradesh,9,Kushinagar,0
3077,01-09-2023,Gujarat,24,Ahmedabad,3863
3078,01-09-2023,Uttar Pradesh,9,Lucknow,348
3079,01-09-2023,Assam,18,Guwahati,0
3080,01-09-2023,Rajasthan,8,Jaipur,168
3081,01-09-2023,Kerala,32,Trivandrum,1394
3082,01-09-2023,Karnataka,29,Mangalore,164
3083,01-09-2023,Delhi,7,Delhi,54445
3084,01-09-2023,Maharashtra,27,Mumbai,45512
3085,01-09-2023,Karnataka,29,Bangalore,21481
3086,01-09-2023,Telangana,36,Hyderabad,6519
3087,01-09-2023,Kerala,32,Cochin,3876
3088,01-09-2023,Maharashtra,27,Nagpur,0
3089,01-09-2023,Kerala,32,Kannur,303
3090,01-09-2023,Maharashtra,27,Shirdi,0
3091,01-09-2023,Goa,30,Goa,104
3092,01-09-2023,Maharashtra,27,Pune,0
3093,01-09-2023,Bihar,10,Patna,0
3094,01-09-2023,Chandigarh,4,Chandigarh,0
3095,01-09-2023,Punjab,3,Chandigarh,0
3096,01-09-2023,Madhya Pradesh,23,Indore,0
3097,01-09-2023,West Bengal,19,Bagdogra,0
3098,01-09-2023,Andhra Pradesh,28,Visakhapatnam,0
3099,01-09-2023,Gujarat,24,Surat,0
3100,01-09-2023,Tamil Nadu,33,Madurai,104
3101,01-09-2023,Maharashtra,27,Aurangabad,0
3102,01-09-2023,Bihar,10,Gaya,0
